Unnamed: 0,Time,User,Tweet,Location,Retweets,sentiment
2459,2023-05-18 15:39:10+00:00,BrianTRice,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","San Francisco, CA",352,positive
2460,2023-05-18 15:38:29+00:00,GabrielleB88,Does the DGA thinks they’re gonna “direct” the AI “actors”? AI writers and AI actors means AI directors smh https://t.co/BTKPxp7lbq,"Michigan, USA",0,positive
2461,2023-05-18 15:37:51+00:00,Neo19890,"Amazing! With just one click, Wonder Studio can seamlessly replace actors with 3d characters. It's an #AI tool that automatically adds lighting, animation, and arrangement to computer-generated characters within a real-world scene. https://t.co/T7ssvkaCSg","Vancouver, Canada",1,positive
2462,2023-05-18 15:36:34+00:00,ReversingLabs,"The latest episode of #ReversingGlass is here. In it, Matt touches on the newfound popularity of #AI in relation to #SoftwareSupplyChainSecurity, pointing out the concerns he has for this technology being used by both good and bad actors. Watch it here: https://t.co/ymMH7kR7Sj https://t.co/9BvrG3XlZo",US,2,positive
2463,2023-05-18 15:35:29+00:00,CScottM,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Seattle, WA",4425,positive
2464,2023-05-18 15:35:16+00:00,JoseAVillalobos,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","Illinois, USA",352,positive
2465,2023-05-18 15:32:07+00:00,VickiVonD00m,"RT @JoshuaPHilll: It would be cool if the world wasn’t run  by weird, greedy pathological liars who do things like replace actors with AI t…",The Ether ,197,positive
2466,2023-05-18 15:31:27+00:00,desertsongnm,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",,4425,positive
2467,2023-05-18 15:31:21+00:00,nanayasleeps,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",gloomy shadow of the earth,352,positive
2468,2023-05-18 15:30:28+00:00,gayforyennefer,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,24 • she/her • lesbian,4102,neutral
2469,2023-05-18 15:30:06+00:00,the_bel_tolls,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","New York, NY",352,positive
2470,2023-05-18 15:29:36+00:00,marilynbowes,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",,352,positive
2471,2023-05-18 15:29:33+00:00,blueZhift,"RT @troutgirl: If all products are made by AI, even human-looking ""actors""... What is even the point of humans any more? To tend the machin…",The Windy City,4,positive
2472,2023-05-18 15:27:41+00:00,TechmemeChatter,"RT @marcowenjones: if you read between the lines, or not even, you basically see Meta saying bad faith actors are not a problem because big…","San Francisco, CA",2,negative
2473,2023-05-18 15:27:39+00:00,JammyDodgerNYC,Companies said they would use AI for the writers strike. Are they going to use AI to replace actors now too?  Bc fuck AI. Pay people what they're worth! https://t.co/s5UfZhfLzb,🗽,0,negative
2474,2023-05-18 15:25:50+00:00,hernanc_art,"RT @Jfields_217: Creatives, musicians, artists, actors, voice actors…. How many of you would actually opt in to have your work used without…",Mexico,224,positive
2475,2023-05-18 15:25:11+00:00,SeanFlan45,"RT @JoshuaPHilll: It would be cool if the world wasn’t run  by weird, greedy pathological liars who do things like replace actors with AI t…",Walsall,197,positive
2476,2023-05-18 15:23:27+00:00,vicequeenmaria,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","Washington, DC",352,positive
2477,2023-05-18 15:22:57+00:00,ASaleteg,"RT @Jfields_217: Creatives, musicians, artists, actors, voice actors…. How many of you would actually opt in to have your work used without…",Sweden,224,positive
2478,2023-05-18 15:22:39+00:00,PrivacyLawyerD,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",Somewhere in Colorado ,352,positive
2479,2023-05-18 15:22:28+00:00,Maxcooldown,"RT @JoshuaPHilll: It would be cool if the world wasn’t run  by weird, greedy pathological liars who do things like replace actors with AI t…",United kingdom,197,positive
2480,2023-05-18 15:22:01+00:00,MarthaFullerV1,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,"Capital Region, NYS",304,negative
2481,2023-05-18 15:21:20+00:00,globalatomic,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",vancouver,4425,positive
2482,2023-05-18 15:20:24+00:00,simonacaparrini,AI is Theft. AI is Theft. AI is Theft. We must stand united and strike until we win. #wga #WGAstrong #screenwriting #screenwritingTwitter #actors #directors https://t.co/6IRNMQvTGC,,0,positive
2483,2023-05-18 15:20:23+00:00,derrelldurrett,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Boulder, Colorado, USA",4425,positive
2484,2023-05-18 15:19:31+00:00,CharlotteERosen,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","Chicago, IL",352,positive
2485,2023-05-18 15:19:03+00:00,RedRedRobyn,RT @iamJeffTorres: Actors if you get a contract with AI language in any form DO NOT SIGN IT. Contact @sagaftra and send it to them first. W…,"Los Angeles, CA",68,positive
2486,2023-05-18 15:19:02+00:00,M00DArt,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",New Jerz,4425,positive
2487,2023-05-18 15:17:38+00:00,derrelldurrett,"RT @JustineBateman: Addendum: Actors, you must have iron-clad protection against the AI use of your image and voice in the SAG MBA or your…","Boulder, Colorado, USA",868,neutral
2488,2023-05-18 15:14:35+00:00,jamescappio,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,Venta Quemada/Tower of Flints ,304,negative
2489,2023-05-18 15:14:02+00:00,Balancement,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",,352,positive
2490,2023-05-18 15:11:40+00:00,erinlale,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","Henderson, NV",352,positive
2491,2023-05-18 15:10:59+00:00,121_GigawattPro,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Gowanus, Brooklyn",4425,positive
2492,2023-05-18 15:10:55+00:00,gz_jam_boy,"I’m disappointed in myself for not trusting Taehyung enough to just believe his words and nothing else. This could very well be AI or fuckass actors trying cosplay my boy. From now on until he himself says it, I don’t believe anything or any pics. Moving on.",w/ thanos,0,negative
2493,2023-05-18 15:10:48+00:00,LJDYGK,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Ontario, Canada",4425,positive
2494,2023-05-18 15:10:02+00:00,eveisapisces,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,East Highland Certified Dairy,304,negative
2495,2023-05-18 15:10:02+00:00,Zindoctor,"@mcuban It will give certain corporations even less accountability for bad actions, bad actors - swathed in the glow of the potential of AI.","49.497753,7.593849",0,negative
2496,2023-05-18 15:09:59+00:00,sandeepparikh,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…","Los Angeles, CA",4425,positive
2497,2023-05-18 15:09:55+00:00,LitmanChelley,RT @therealmisti: @IAmJohnAles Yep. I visited a friend last summer who is a producer with multiple Emmys and BAFTAs. This is what they said…,,1,negative
2498,2023-05-18 15:09:48+00:00,IamRanaTerrell,@MadeUncut Check out her thread on AI and how it can potentially replace writers and even actors.,Parts Unknown by way of Bklyn,0,neutral
2499,2023-05-18 15:09:45+00:00,LavaCastle,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,,304,negative
2500,2023-05-18 15:09:35+00:00,Silverjojo08,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,Switch FC: SW-2237-0723-7320,304,negative
2501,2023-05-18 15:09:16+00:00,LaurenMilberger,RT @iamJeffTorres: Actors if you get a contract with AI language in any form DO NOT SIGN IT. Contact @sagaftra and send it to them first. W…,"Show Business, NYC",68,positive
2502,2023-05-18 15:08:30+00:00,oletheros,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…","Washington, DC metropolitan ar",352,positive
2503,2023-05-18 15:08:24+00:00,RicardoJuchem,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,"Curitiba, Brazil",4102,neutral
2504,2023-05-18 15:08:06+00:00,jwomack,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,New York City,304,negative
2505,2023-05-18 15:08:03+00:00,Roninspoon,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",PDX,352,positive
2506,2023-05-18 15:07:35+00:00,gamergeek007,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",Delmarva,4425,positive
2507,2023-05-18 15:07:32+00:00,Chisportsnut,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",Somewhere near Chicago,4425,positive
2508,2023-05-18 15:06:53+00:00,richggall,"RT @ebakerwhite: At BuzzFeed News, I wrote about a company using white actors to portray Black characters in VR DEI trainings. Experts &amp; em…",Newcastle Upon Tyne,8,neutral
2509,2023-05-18 15:06:27+00:00,JackiColombari,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,Drowning in espresso,304,negative
2510,2023-05-18 15:06:24+00:00,ScionAltera,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",Oregon,352,positive
2511,2023-05-18 15:06:12+00:00,JenPonton,RT @iamJeffTorres: Actors if you get a contract with AI language in any form DO NOT SIGN IT. Contact @sagaftra and send it to them first. W…,Stepping on Streaming Dicks,68,positive
2512,2023-05-18 15:06:11+00:00,tom_hodge,"RT @JustineBateman: SAG ACTORS:
I want to talk about AI and how it will affect you.
I’m a former SAG Board Member and former SAG Negotiatin…",London & Myrtleville,4425,positive
2513,2023-05-18 15:05:40+00:00,REBECCA_VK_,"RT @TylerAKing: I was thinking last night, commercials and catalogs/mailers are most likely to see most immediate/irrevocable conversion to…",NYC🏳️‍🌈,1,positive
2514,2023-05-18 15:05:14+00:00,bradwhipple,RT @somebadideas: I would argue ever since Disney used an AI Mark Hamill voice in Boba Fett show instead of you know a terrific voice actor…,NYC,304,negative
2515,2023-05-18 15:05:04+00:00,Bunrat45114917,"RT @JoshuaPHilll: It would be cool if the world wasn’t run  by weird, greedy pathological liars who do things like replace actors with AI t…",,197,positive
2516,2023-05-18 15:03:11+00:00,IanMitchell0,RT @JoJoesArt: My friend who works for a company selling audiobooks just told me that their boss is replacing almost all their voice actors…,,4102,neutral
2517,2023-05-18 15:02:50+00:00,carlandcole,"I want to watch real actors, not AI. Don’t do this. https://t.co/s5hhrFtQJB","Cole Valley, San Francisco",0,positive
2518,2023-05-18 15:02:28+00:00,a_softheart,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",United States,352,positive
2519,2023-05-18 15:02:07+00:00,JordanDrewMLIS,"RT @bcmerchant: Damn—the SAG-AFTRA National Board has agreed unanimously to recommend that its members vote to authorize a strike.

Some of…",,352,positive
