Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,"-- Let's talk about AI. it might sound like hysteria to sit here and claim that AI is going to take our jobs, but it's happening right now (I'm looking at you voiceover actors)... companies are looking for your likeness, that are offering pittance in return to use your likeness--",,,-- Let talk AI might sound like hysteria sit claim AI going take job but happening right looking voiceover actor company looking likeness offering pittance return use likeness --,negative
,,,"When you have many actors that have access to many different types of catastrophic technologies (synbio, AI, cyber) that cant be monitored, you dont get mutually assured destruction and those types of safeties",,,many actor access many different type catastrophic technology synbio AI cyber cant monitored dont get mutually assured destruction type safety,negative
,,,"Thank you for the education. I disagree with the ruling, but there is little chance of over turning it presently With the internet will impinging arguments surface? With AI and bad actors will there be necessary regulation that seems anti first amendment?",,,Thank education disagree ruling but little chance turning presently internet impinging argument surface ? AI bad actor necessary regulation seems anti first amendment ?,negative
,,,"All the AI music ive seen on tiktok recently has me terrified. And people making ai emulators for actors voices is HORRIFYING, its such a breach of privacy and its impersonation! I get people are using it for fun little edits but its just SO WRONG",,,AI music ive seen tiktok recently terrified people making ai emulator actor voice HORRIFYING breach privacy impersonation ! get people using fun little edits but WRONG,negative
,,,AI will be putting the majority programmers out of business much faster than it puts the majority actors out of business,,,AI putting majority programmer business much faster put majority actor business,neutral
,,,"You know, the use of clones, doubles, actors, or AI imaging (is that what it's called?...just moving images that look and sound real)",,,know use clone double actor AI imaging called ? moving image look sound real,neutral
,,,Just give it time. It's only a matter of time before Hollywood perfects it and replaces every actor with AI doppelgngers and just pays the real actors royalty checks for letting studios use their likeness.,,,give time matter time Hollywood perfect replaces every actor AI doppelgngers pay real actor royalty check letting studio use likeness,positive
,,,"Look, music and television companies, listen up. Nobody really wants AI content as actors or songwriters or singers. I'm sorry but no. I mean, I guess things cld change but no one wants it because art is specifically abt the variety and diversity of humanity. /",,,Look music television company listen Nobody really want AI content actor songwriter singer sorry but no mean guess thing cld change but no one want because art specifically abt variety diversity humanity,negative
,,,"More proof of why AI generators were a mistake. As well as how AI users are trying to make things that companies could use to replaces people (putting many more out of work, including your favorite actors or actresses) and steals their identity.",,,More proof AI generator mistake well AI user trying make thing company could use replaces people putting many more work including favorite actor actress steal identity,negative
,,,"To be fair Grey, if AI took out actors jobs, nothing is to say that the felons, fellows in charge couldn't run all your audios thru a computer and recreate any dialogue based off your voice.",,,fair Grey AI took actor job nothing say felon fellow charge run audio thru computer recreate dialogue based voice,positive
